ProductId,design_code,name,category,diameter,ring_size,base_thickness,base_width,prongs_height
835.0,NCH1905,Summer Lotus,Nhẫn cầu hôn,,11,1.48,2.0,
836.0,NCH1906,Pansy,Nhẫn cầu hôn,,11,1.3,1.8,
837.0,NCH1907,Lily,Nhẫn cầu hôn,,10,1.2,2.2,
838.0,NCH1908,Green Cloud,Nhẫn cầu hôn,,12,1.4,1.7,
839.0,NCH1909,Moonlynn,Nhẫn cầu hôn,,11,1.5,2.2,
840.0,NCH2001,,Nhẫn cầu hôn,,11,1.3,1.8,
841.0,NCH2002,,Nhẫn cầu hôn,,10,1.3,2.0,
842.0,NCH2003,,Nhẫn cầu hôn,,11,1.3,1.7,
843.0,NCH2004,,Nhẫn cầu hôn,,11,1.3,2.0,
844.0,NCH2005,,Nhẫn cầu hôn,,11,1.3,1.5,
845.0,NCH2006,Halo Sparkling,Nhẫn cầu hôn,,11,1.3,2.0,6.8
846.0,NCH2007,,Nhẫn cầu hôn,,12,1.4,2.3,8.0
847.0,NCH2007 6.3mm,,Nhẫn cầu hôn,,11,1.3,2.3,8.45
848.0,NCH2008,,Nhẫn cầu hôn,,11,1.3,1.9,
849.0,NCH2009,,Nhẫn cầu hôn,,12,1.3,1.7,7.4
850.0,NCH2011,,Nhẫn cầu hôn,,11,1.3,2.0,
851.0,NCH2101,,Nhẫn cầu hôn,,12,1.3,1.8,
852.0,NCH2102,,Nhẫn cầu hôn,,13,1.3,1.7,
853.0,NCH2103,,Nhẫn cầu hôn,,11,1.3,1.6,
854.0,NCH2104,,Nhẫn cầu hôn,,8,1.3,1.6,
855.0,NCH2105,,Nhẫn cầu hôn,,11,1.3,1.8,
856.0,NCH2106,,Nhẫn cầu hôn,,11,1.3,1.8,
857.0,NCH2201,,Nhẫn cầu hôn,,10,1.3,1.8,
858.0,NCH2202,,Nhẫn cầu hôn,,13,1.3,1.8,
859.0,NCH2204,,Nhẫn cầu hôn,,10,1.3,1.7,
860.0,NCH2205,,Nhẫn cầu hôn,,11,1.3,1.8,
861.0,NCH2206,,Nhẫn cầu hôn,,11,1.3,1.8,
862.0,NCH2402,,Nhẫn cầu hôn,,11,1.3,2.0,
863.0,NCH2404,,Nhẫn cầu hôn,,10,1.3,2.2,
864.0,NCH2407,Dear Darling,Nhẫn cầu hôn,,11,1.6,1.7,
865.0,NCH3001,,Nhẫn cầu hôn,,12,1.5,2.7,
866.0,NCH3004,Stella,Nhẫn cầu hôn,,10,1.3,2.0,
867.0,NCH3101,,Nhẫn cầu hôn,,12,1.3,1.7,
868.0,NCH3102,,Nhẫn cầu hôn,,11,1.3,2.0,
869.0,NCH3104,,Nhẫn cầu hôn,,10,1.3,2.0,
870.0,NCH3105,,Nhẫn cầu hôn,,10,1.3,2.0,
871.0,NCH3201,,Nhẫn cầu hôn,,11,1.3,2.0,
872.0,NCH3202,,Nhẫn cầu hôn,,11,1.3,2.5,
873.0,NCH3203,,Nhẫn cầu hôn,,11,1.3,2.3,
874.0,NCH3204,,Nhẫn cầu hôn,,11,1.3,2.5,
875.0,NCH3205,,Nhẫn cầu hôn,,13,3.0,1.9,
876.0,NCH3207,Heart Vibe,Nhẫn cầu hôn,,14,1.3,2.5,
877.0,NCH3208,Dulcie,Nhẫn cầu hôn,,10,1.3,1.8,
878.0,NCH3302,,Nhẫn cầu hôn,,12,1.3,2.0,
879.0,NCH5301,Delicate Petal,Nhẫn cầu hôn,,11,1.3,2.1,
880.0,NCH5302,Mermaid'S Shell,Nhẫn cầu hôn,,10,1.4,2.0,
881.0,NCH5303,Sparkle Fin,Nhẫn cầu hôn,,10,1.3,2.0,
882.0,NCH5401,White Pappilon,Nhẫn cầu hôn,,11,1.4,1.7,
883.0,NCH5402,Diana Gown,Nhẫn cầu hôn,,11,1.5,2.9,
884.0,NCH5404,Satin Cape,Nhẫn cầu hôn,,11,1.4,2.0,
885.0,NCH5405,Enchanted Tulip,Nhẫn cầu hôn,,11,1.3,2.0,
886.0,NCH5406,Princess Brooch,Nhẫn cầu hôn,,10,1.4,2.0,
887.0,NCH7101,Bubble Kiss,Nhẫn cầu hôn,,11,1.25,1.5,
888.0,NCH7102,Cloudy Kiss,Nhẫn cầu hôn,,11,1.4,1.65,5.8
889.0,NCH7103,Butterfly Kiss,Nhẫn cầu hôn,,11,1.3,1.5,6.1
890.0,NCH7104,Moon Kiss,Nhẫn cầu hôn,,11,1.3,1.5,5.8
891.0,NCH7105,Sun Kiss,Nhẫn cầu hôn,,11.5,1.25,1.5,
892.0,NCH7106,Sweet Kiss,Nhẫn cầu hôn,,11.5,1.25,1.5,
893.0,NCH7107,Rainbow Kiss,Nhẫn cầu hôn,,11,1.2,1.3,4.7
894.0,NCH7108,Candy Kiss,Nhẫn cầu hôn,,10,1.4,1.3,5.35
895.0,NCH7109,Veil Kiss,Nhẫn cầu hôn,,11,1.2,1.3,5.6
896.0,NCH7110,Lovely Kiss,Nhẫn cầu hôn,,10,1.2,1.3,5.25
897.0,NCH7111,Retro Kiss,Nhẫn cầu hôn,,11,1.2,1.3,5.85
898.0,NCH7112,Ribbon Kiss,Nhẫn cầu hôn,,10,1.2,1.3,5.9
899.0,NCH8101,,Nhẫn cầu hôn,,11,1.4,2.1,
900.0,NCH8102,,Nhẫn cầu hôn,,10,1.3,1.8,
901.0,NCH8108,Birdcage Blusher,Nhẫn cầu hôn,,11,,,
902.0,NCH8201,,Nhẫn cầu hôn,,9,1.3,2.0,
903.0,NCH8202,,Nhẫn cầu hôn,,8,1.3,1.8,5.4
904.0,NCH8203,,Nhẫn cầu hôn,,8,1.5,2.0,
905.0,NCH8209,,Nhẫn cầu hôn,,10,1.3,2.2,
906.0,NCH8301,,Nhẫn cầu hôn,,10,1.3,1.7,
907.0,NCH8401,,Nhẫn cầu hôn,,9,1.5,2.0,
908.0,NCH8402,,Nhẫn cầu hôn,,12,1.3,2.2,7.0
909.0,NCH8403,Heart Of Princess,Nhẫn cầu hôn,,11,1.3,2.0,
910.0,NCH8405,,Nhẫn cầu hôn,,13,1.3,1.8,
911.0,NCH8406,,Nhẫn cầu hôn,,9,1.5,1.7,
912.0,NCH8407,,Nhẫn cầu hôn,,17,1.3,2.1,
913.0,NCH8408,Chloe,Nhẫn cầu hôn,,10,1.4,2.0,
914.0,NCH8409,Lovey Dovey,Nhẫn cầu hôn,,11,1.3,2.0,
915.0,NCH8410,Rosalie Kiss,Nhẫn cầu hôn,,10,1.3,2.4,
916.0,NCH8411,Goddess Heart,Nhẫn cầu hôn,,11,1.7,1.8,
917.0,NCH8413,Sweet Pea,Nhẫn cầu hôn,,11,1.5,2.0,
918.0,NCH8414,Yours Forever,Nhẫn cầu hôn,,10,,,
919.0,NCH8415,Satin Plait,Nhẫn cầu hôn,,10,,,
920.0,NCH8416,Radiant Chapel,Nhẫn cầu hôn,,12,,,
921.0,NCH8417,Coguette Blusher,Nhẫn cầu hôn,,10,,,
922.0,NCH8501,,Nhẫn cầu hôn,,11,1.3,1.8,
923.0,NCH9903,,Nhẫn cầu hôn,,12,1.3,2.4,
924.0,NCH9904,,Nhẫn cầu hôn,,11,1.2,2.4,
925.0,NCH9909,,Nhẫn cầu hôn,,11,1.3,2.0,
926.0,NCH9910,,Nhẫn cầu hôn,,11,1.3,2.2,
927.0,NCH9911,,Nhẫn cầu hôn,,11,1.3,2.5,
928.0,NCH9913,,Nhẫn cầu hôn,,10,1.3,2.5,
929.0,NCH9920,Adore You,Nhẫn cầu hôn,,11,1.4,2.8,
930.0,NCH9921,Be Mine,Nhẫn cầu hôn,,11,1.4,2.2,
931.0,NCH9922,Little Lotus,Nhẫn cầu hôn,,13,1.3,1.8,
932.0,NCM0001,,Nhẫn cưới nam,,18,1.6,4.35,
933.0,NCM0002,,Nhẫn cưới nam,,15,1.4,4.5,
934.0,NCM0003,,Nhẫn cưới nam,,18,1.5,4.0,
935.0,NCM0004,,Nhẫn cưới nam,,15,1.3,4.1,
936.0,NCM0005,,Nhẫn cưới nam,,16,1.4,4.0,
937.0,NCM0006,,Nhẫn cưới nam,,15,1.4,4.0,
938.0,NCM0007,,Nhẫn cưới nam,,15,1.3,2.6,
939.0,NCM0008,,Nhẫn cưới nam,,15,1.4,4.0,
940.0,NCM0009,,Nhẫn cưới nam,,15,1.4,3.5,
941.0,NCM0010,,Nhẫn cưới nam,,15,1.4,4.0,
942.0,NCM0011,,Nhẫn cưới nam,,19,1.8,4.1,
943.0,NCM0012,,Nhẫn cưới nam,,10,1.4,3.9,
944.0,NCM0013,,Nhẫn cưới nam,,16.5,1.3,3.0,
945.0,NCM0016,,Nhẫn cưới nam,,15,1.4,3.0,
946.0,NCM0017,,Nhẫn cưới nam,,18,1.6,3.0,
947.0,NCM0018,,Nhẫn cưới nam,,16,1.5,3.0,
948.0,NCM0022,,Nhẫn cưới nam,,16,1.7,3.77,
949.0,NCM0024,,Nhẫn cưới nam,,17,1.5,3.8,
950.0,NCM0027,,Nhẫn cưới nam,,13,1.7,4.5,
951.0,NCM0029,Twisted Love,Nhẫn cưới nam,,15,1.8,2.8,
952.0,NCM0036,,Nhẫn cưới nam,,19.5,1.5,3.0,
953.0,NCM0040,,Nhẫn cưới nam,,19,2.7,3.0,
954.0,NCM0041,,Nhẫn cưới nam,,16,1.7,4.5,
955.0,NCM0042,Petal of Joy 1,Nhẫn cưới nam,,18.5,2.0,4.5,
956.0,NCM0043,Petal of Joy 2,Nhẫn cưới nam,,18,1.8,4.1,
957.0,NCM0044,Petal of Love 2,Nhẫn cưới nam,,18,1.4,4.5,
958.0,NCM0045,Petal of Love 1,Nhẫn cưới nam,,18,1.4,4.21,
959.0,NCM0046,Petal of Happyness 3,Nhẫn cưới nam,,18,1.9,5.2,
960.0,BCM1012,,Nhẫn cưới nam,,19,1.5,2.3,
961.0,NCM1003,,Nhẫn cưới nam,,20,1.4,3.35,
962.0,BCM1004,,Nhẫn cưới nam,,21,1.8,1.8,
963.0,NCM1005,,Nhẫn cưới nam,,18.5,1.8,2.5,
964.0,BCM1006,,Nhẫn cưới nam,,19,1.3,2.4,
965.0,NCM1007,,Nhẫn cưới nam,,20,1.9,4.1,
966.0,NCM1008,,Nhẫn cưới nam,,15,1.8,4.0,
967.0,NCM1009,,Nhẫn cưới nam,,16,1.3,3.0,
968.0,NCM1010,,Nhẫn cưới nam,,14,1.6,3.8,
969.0,NCM1011,,Nhẫn cưới nam,,22,1.4,5.0,
970.0,NCM1012,,Nhẫn cưới nam,,18,1.4,4.3,
971.0,NCM1013,,Nhẫn cưới nam,,18,1.5,2.7,
972.0,NCM1014,,Nhẫn cưới nam,,17,1.3,2.4,
973.0,NCM1015,,Nhẫn cưới nam,,17,1.4,3.5,
974.0,NCM1016,,Nhẫn cưới nam,,17,1.5,3.4,
975.0,BCM1017,,Nhẫn cưới nam,,17,1.3,3.4,
976.0,NCM1018,,Nhẫn cưới nam,,16,1.3,2.5,
977.0,NCM1019,,Nhẫn cưới nam,,22,1.5,4.6,
978.0,NCM1020,,Nhẫn cưới nam,,17,1.6,3.6,
979.0,NCM1021,,Nhẫn cưới nam,,16,1.6,2.9,
980.0,NCM1022,,Nhẫn cưới nam,,16,1.5,2.5,
981.0,NCM1023,,Nhẫn cưới nam,,18,1.3,2.8,
982.0,BCM1024,,Nhẫn cưới nam,,17,1.3,2.5,
983.0,NCM1025,,Nhẫn cưới nam,,17,1.6,3.7,
984.0,NCM1027,,Nhẫn cưới nam,,16,1.4,3.8,
985.0,NCM1028,,Nhẫn cưới nam,,17,1.4,2.6,
986.0,NCM1033,,Nhẫn cưới nam,,15,1.6,3.2,
987.0,NCM1036,,Nhẫn cưới nam,,18.5,1.4,1.9,
988.0,NCM1037,,Nhẫn cưới nam,,18,1.8,3.1,
989.0,NCM1038,,Nhẫn cưới nam,,15,1.5,2.6,
990.0,NCM1039,,Nhẫn cưới nam,,14,1.6,2.7,
991.0,NCM1040,,Nhẫn cưới nam,,14,1.3,2.5,
992.0,NCM1041,,Nhẫn cưới nam,,13,1.4,3.4,
993.0,NCM1042,,Nhẫn cưới nam,,16,1.4,3.4,
994.0,NCM1043,,Nhẫn cưới nam,,19,1.3,2.0,
995.0,NCM1044,,Nhẫn cưới nam,,19,1.4,3.6,
996.0,NCM1046,,Nhẫn cưới nam,,19,1.4,1.6,
997.0,NCM1047,,Nhẫn cưới nam,,19,1.4,3.0,
998.0,NCM1048,,Nhẫn cưới nam,,19,1.4,4.0,
999.0,NCM2001,,Nhẫn cưới nam,,16,1.3,2.6,
1000.0,NCM2002,,Nhẫn cưới nam,,12,1.3,4.5,
1001.0,NCM2003,,Nhẫn cưới nam,,18,1.3,5.0,
1002.0,NCM2004,,Nhẫn cưới nam,,24,1.5,3.4,
1003.0,NCM2005,,Nhẫn cưới nam,,18,1.3,4.2,
1004.0,NCM2006,,Nhẫn cưới nam,,20,1.4,3.5,
1005.0,NCM2007,,Nhẫn cưới nam,,18,1.33,4.0,
1006.0,NCM2008,,Nhẫn cưới nam,,16,1.3,3.5,
1007.0,NCM2009,,Nhẫn cưới nam,,16,1.5,3.7,
1008.0,NCM2010,,Nhẫn cưới nam,,18,1.3,3.5,
1009.0,NCM2011,,Nhẫn cưới nam,,15,1.3,3.5,
1010.0,NCM2012,,Nhẫn cưới nam,,17,1.4,5.0,
1011.0,NCM2013,,Nhẫn cưới nam,,18,1.3,4.95,
1012.0,NCM2014,,Nhẫn cưới nam,,18,1.6,5.0,
1013.0,NCM2015,,Nhẫn cưới nam,,15,1.39,4.0,
1014.0,NCM2016,,Nhẫn cưới nam,,20,1.1,3.5,
1015.0,NCM2017,,Nhẫn cưới nam,,20,1.6,4.2,
1016.0,NCM2018,,Nhẫn cưới nam,,16,1.3,4.9,
1017.0,NCM2019,,Nhẫn cưới nam,,20,1.7,5.5,
1018.0,NCM2020,,Nhẫn cưới nam,,20,1.0,2.6,
1019.0,NCM2021,,Nhẫn cưới nam,,20,2.2,5.3,
1020.0,NCM2022,,Nhẫn cưới nam,,20,1.1,3.4,
1021.0,NCM2023,,Nhẫn cưới nam,,20,1.1,3.4,
1022.0,NCM2024,,Nhẫn cưới nam,,20,1.2,6.1,
1023.0,NCM2025,,Nhẫn cưới nam,,14,1.4,4.5,
1024.0,NCM2026,,Nhẫn cưới nam,,21,1.5,5.9,
1025.0,NCM2027,,Nhẫn cưới nam,,18,1.4,4.0,
1026.0,NCM2028,,Nhẫn cưới nam,,15,1.5,4.5,
1027.0,NCM2029,,Nhẫn cưới nam,,16,1.3,3.1,
1028.0,NCM2030,,Nhẫn cưới nam,,16,1.5,5.5,
1029.0,NCM2031,,Nhẫn cưới nam,,17,1.4,3.3,
1030.0,NCM2032,,Nhẫn cưới nam,,18,1.7,4.3,
1031.0,NCM2033,,Nhẫn cưới nam,,16,1.6,4.8,
1032.0,NCM2034,,Nhẫn cưới nam,,18,1.5,4.2,
1033.0,NCM2035,,Nhẫn cưới nam,,16,1.4,3.1,
1034.0,NCM2036,,Nhẫn cưới nam,,14,1.45,3.7,
1035.0,NCM2037,,Nhẫn cưới nam,,15,1.5,1.7,
1036.0,NCM2038,,Nhẫn cưới nam,,16,1.3,3.0,
1037.0,NCM2039,,Nhẫn cưới nam,,15,1.5,3.3,
1038.0,NCM2040,,Nhẫn cưới nam,,18,1.3,3.0,
1039.0,NCM2041,,Nhẫn cưới nam,,16,1.3,3.5,
1040.0,NCM2042,,Nhẫn cưới nam,,14,1.2,3.1,
1041.0,NCM2043,,Nhẫn cưới nam,,18,1.3,2.2,
1042.0,NCM2044,,Nhẫn cưới nam,,15,1.4,3.0,
1043.0,NCM2045,,Nhẫn cưới nam,,15,1.4,3.5,
1044.0,NCM2047,,Nhẫn cưới nam,,14,1.5,2.3,
1045.0,NCM2048,,Nhẫn cưới nam,,14,1.4,3.5,
1046.0,NCM2049,,Nhẫn cưới nam,,15,1.5,2.5,
1047.0,NCM2053,,Nhẫn cưới nam,,17,1.9,4.5,
1048.0,NCM2054,,Nhẫn cưới nam,,15,1.6,4.5,
1049.0,NCM2055,,Nhẫn cưới nam,,16,1.8,5.0,
1050.0,NCM2058,,Nhẫn cưới nam,,14,1.8,5.0,
1051.0,NCM2059,,Nhẫn cưới nam,,17,1.4,3.4,
1052.0,NCM2061,,Nhẫn cưới nam,,17,1.55,4.6,
1053.0,NCM2062,,Nhẫn cưới nam,,16,1.3,3.6,
1054.0,NCM2065,,Nhẫn cưới nam,,15,1.4,3.2,
1055.0,NCM2066,Star Light,Nhẫn cưới nam,,19.5,1.5,3.5,
1056.0,NCM2070,Our Day,Nhẫn cưới nam,,19.5,1.4,4.3,
1057.0,NCM2071,Our Day,Nhẫn cưới nam,,15,1.3,3.3,
1058.0,NCM2079,Petal of Joy 3,Nhẫn cưới nam,,18,1.4,3.2,
1059.0,NCM2080,Petal of Joy 4,Nhẫn cưới nam,,18,1.3,4.3,
1060.0,NCM2081,Petal of Happyness 2,Nhẫn cưới nam,,18,1.5,4.0,
1061.0,NCM2090,,Nhẫn cưới nam,,15,2.0,3.4,
1062.0,NCM2091,,Nhẫn cưới nam,,19,1.4,3.0,
1063.0,NCM2092,,Nhẫn cưới nam,,19,1.4,4.0,
1064.0,NCM2093,,Nhẫn cưới nam,,18.5,1.45,3.1,
1065.0,NCM3001,,Nhẫn cưới nam,,18,1.5,2.6,
1066.0,NCM3002,,Nhẫn cưới nam,,25,1.5,5.0,
1067.0,NCM3003,,Nhẫn cưới nam,,16,1.3,3.0,
1068.0,NCM3004,,Nhẫn cưới nam,,16,1.4,3.9,
1069.0,NCM3005,,Nhẫn cưới nam,,17.5,1.3,4.0,
1070.0,NCM3006,,Nhẫn cưới nam,,16,1.3,2.4,
1071.0,NCM3007,,Nhẫn cưới nam,,20,1.2,2.6,
1072.0,NCM3008,,Nhẫn cưới nam,,20,1.13,4.28,
1073.0,NCM3009,,Nhẫn cưới nam,,17,1.3,3.7,
1074.0,NCM3010,,Nhẫn cưới nam,,12,1.3,3.7,
1075.0,NCM3011,,Nhẫn cưới nam,,18,1.1,3.2,
1076.0,NCM3012,,Nhẫn cưới nam,,15,1.4,3.7,
1077.0,NCM3013,,Nhẫn cưới nam,,15,1.4,3.4,
1078.0,NCM3015,,Nhẫn cưới nam,,16,1.5,4.0,
1079.0,NCM3024,Love'Em,Nhẫn cưới nam,,15,1.5,5.6,
1080.0,NCM3026,,Nhẫn cưới nam,,16,1.3,4.0,
1081.0,NCM3030,Love Liife,Nhẫn cưới nam,,18,1.6,4.3,
1082.0,NCM5001,,Nhẫn cưới nam,,18,1.7,6.0,
1083.0,NCM5002,,Nhẫn cưới nam,,19,1.8,5.0,
1084.0,NCM5003,,Nhẫn cưới nam,,16,1.6,5.1,
1085.0,NCM5004,,Nhẫn cưới nam,,15,1.6,3.7,
1086.0,NCM5005,,Nhẫn cưới nam,,15,2.0,5.5,
1087.0,NCM5006,,Nhẫn cưới nam,,17,2.0,5.26,
1088.0,NCM5007,,Nhẫn cưới nam,,18,1.6,4.6,
1089.0,NCM5008,,Nhẫn cưới nam,,15,1.5,3.9,
1090.0,NCM5009,,Nhẫn cưới nam,,12,2.4,4.7,
1091.0,BCM7001,Always You ,Nhẫn cưới nam,,13.5,1.4,2.7,
1092.0,NCM7002,Perfect Half ,Nhẫn cưới nam,,19,1.3,2.9,
1093.0,NCM7003,Infinite Us,Nhẫn cưới nam,,19,1.4,2.5,
1094.0,NCM7004,In My Heart,Nhẫn cưới nam,,18,1.4,2.1,
1095.0,BCM7005,Mr & Mrs. Right ,Nhẫn cưới nam,,17.5,1.45,3.0,
1096.0,BCM7006,All My Life,Nhẫn cưới nam,,18,1.5,2.4,
1097.0,BCM7007,Definitely You,Nhẫn cưới nam,,18,1.3,2.2,
1098.0,BCM7008,Destiny Hallf,Nhẫn cưới nam,,13.5,1.5,2.7,
1099.0,BCM7009,Warmest Embrace,Nhẫn cưới nam,,17,1.4,2.2,
1100.0,BCM7010,Tender Love,Nhẫn cưới nam,,15,1.4,2.6,
1101.0,"NCM8001
",,Nhẫn cưới nam,,16,1.5,5.0,
1102.0,NCM8002,,Nhẫn cưới nam,,14,1.2,4.2,
1103.0,NCM8003,,Nhẫn cưới nam,,14,1.3,4.1,
1104.0,NCM8010,Petal of Happyness 1,Nhẫn cưới nam,,18,1.7,4.0,
1105.0,NCM9001,,Nhẫn cưới nam,,15,1.3,4.5,
1106.0,NCM9002,,Nhẫn cưới nam,,20,1.1,2.62,
1107.0,NCM9003,,Nhẫn cưới nam,,18,1.6,4.7,
1108.0,NCM9004,,Nhẫn cưới nam,,18,1.4,4.5,
1109.0,NCM9005,,Nhẫn cưới nam,,17,1.3,4.0,
1110.0,NCM9006,,Nhẫn cưới nam,,19,1.8,6.0,
1111.0,NCM9007,,Nhẫn cưới nam,,15,1.3,3.2,
1112.0,NCM9009,,Nhẫn cưới nam,,15,1.3,3.2,
1113.0,NCM9010,,Nhẫn cưới nam,,15,1.8,4.5,
1114.0,NCM9011,Petal of Happyness 4,Nhẫn cưới nam,,18,1.7,3.6,
1115.0,NCS0003,,Nhẫn cưới,,M.18-F.7.5,,,
1116.0,NCS0004,,Nhẫn cưới,,M.15-F.11.5,,,
1117.0,NCS0008,,Nhẫn cưới,,M.15-F.8.5,,,
1118.0,NCS0009,,Nhẫn cưới,,M.15-F.8.5,,,
1119.0,NCS1002,,Nhẫn cưới,,M.15-F.8.5,,,
1120.0,NCS1012,,Nhẫn cưới,,M.17-F.10,,,
1121.0,NCS1013,,Nhẫn cưới,,M.15-F.10,,,
1122.0,NCS1033,,Nhẫn cưới,,M.15-F.8.5,,,
1123.0,NCS2002,,Nhẫn cưới,,M.12-F.07,,,
1124.0,NCS2003,,Nhẫn cưới,,M.18-F.11,,,
1125.0,NCS2005,,Nhẫn cưới,,M.18-F.12,,,
1126.0,NCS2007,,Nhẫn cưới,,M.18-F.11,,,
1127.0,NCS2009,,Nhẫn cưới,,M.16-F.09,,,
1128.0,NCS2010,,Nhẫn cưới,,M.15-F.8.5,,,
1129.0,NCS2011,,Nhẫn cưới,,M.15-F.8.5,,,
1130.0,NCS2012,,Nhẫn cưới,,M.17-F.11,,,
1131.0,NCS2013,,Nhẫn cưới,,M.18-F.10,,,
1132.0,NCS2015,,Nhẫn cưới,,M.15-F.8.5,,,
1133.0,NCS2017,,Nhẫn cưới,,M.20-F.10,,,
1134.0,NCS2018,,Nhẫn cưới,,M.16-F.08,,,
1135.0,NCS2019,,Nhẫn cưới,,M.20-F.10,,,
1136.0,NCS2020,,Nhẫn cưới,,M.20-F.10,,,
1137.0,NCS2022,,Nhẫn cưới,,M.20-F.10,,,
1138.0,NCS2023,,Nhẫn cưới,,M.20-F.10,,,
1139.0,NCS2025,,Nhẫn cưới,,M.14-F.06,,,
1140.0,NCS2026,,Nhẫn cưới,,M.21-F.10,,,
1141.0,NCS2027,,Nhẫn cưới,,M.18-F.10,,,
1142.0,NCS2029,,Nhẫn cưới,,M.16-F.08,,,
1143.0,NCS2031,,Nhẫn cưới,,M.16-F.11,,,
1144.0,NCS2033,,Nhẫn cưới,,M.15-F.09,,,
1145.0,NCS2034,,Nhẫn cưới,,M.17-F.14,,,
1146.0,NCS2035,,Nhẫn cưới,,M.15.5-F.7.5,,,
1147.0,NCS2036,,Nhẫn cưới,,M.18-F.14,,,
1148.0,NCS2038,,Nhẫn cưới,,M.15-F.09,,,
1149.0,NCS2040,,Nhẫn cưới,,M.15-F.08,,,
1150.0,NCS2041,,Nhẫn cưới,,M.15-F.8.5,,,
1151.0,NCS2044,,Nhẫn cưới,,M.15-F.10,,,
1152.0,NCS2045,,Nhẫn cưới,,M.15-F.10,,,
1153.0,NCS2048,,Nhẫn cưới,,M.15-F.10,,,
1154.0,NCS2053,,Nhẫn cưới,,M.17-F.12,,,
1155.0,NCS2061,,Nhẫn cưới,,M.17-F.11,,,
1156.0,NCS2062,,Nhẫn cưới,,M.17-F.11,,,
1157.0,NCS2066,,Nhẫn cưới,,M.20-F.12,,,
1158.0,NCS2070,,Nhẫn cưới,,M.20-F.13,,,
1159.0,NCS2080,,Nhẫn cưới,,M.18-F.12,,,
1160.0,NCS3001,,Nhẫn cưới,,,,,
1161.0,NCS3003,,Nhẫn cưới,,M.17-F.11,,,
1162.0,NCS3004,,Nhẫn cưới,,M.15-F.09,,,
1163.0,NCS3006,,Nhẫn cưới,,M.15.5-F.8.5,,,
1164.0,NCS3007,,Nhẫn cưới,,M.19-F.10,,,
1165.0,NCS3009,,Nhẫn cưới,,M.15.5-F.8.5,,,
1166.0,NCS3012,,Nhẫn cưới,,M.15-F.8.5,,,
1167.0,NCS3015,,Nhẫn cưới,,M.17-F.11,,,
1168.0,NCS3024,,Nhẫn cưới,,M.15-F.12,,,
1169.0,NCS5007,,Nhẫn cưới,,M.18-F.10,,,
1170.0,NCS9001,,Nhẫn cưới,,M.16-F.09,,,
1171.0,NCS9002,,Nhẫn cưới,,M.20-F.10,,,
1172.0,NCS9005,,Nhẫn cưới,,M.17-F.11,,,
1173.0,NFS0003,,Nhẫn cưới nữ,,8.5,1.4,2.4,
1174.0,NFS0004,,Nhẫn cưới nữ,,11.5,1.4,2.2,
1175.0,NFS0008,,Nhẫn cưới nữ,,8.5,,,
1176.0,NFS0009,,Nhẫn cưới nữ,,8.5,1.3,2.0,
1177.0,NFS1002,,Nhẫn cưới nữ,,8.5,1.3,2.1,
1178.0,NFS1012,,Nhẫn cưới nữ,,10,1.4,2.8,
1179.0,NFS1013,,Nhẫn cưới nữ,,10,1.5,2.5,
1180.0,NFS1033,,Nhẫn cưới nữ,,8.5,1.45,2.35,
1181.0,NFS2002,,Nhẫn cưới nữ,,7,1.2,4.05,
1182.0,NFS2003,,Nhẫn cưới nữ,,11,1.3,4.3,
1183.0,NFS2005,,Nhẫn cưới nữ,,12,1.3,3.8,
1184.0,NFS2007,,Nhẫn cưới nữ,,11,1.3,3.5,
1185.0,NFS2009,,Nhẫn cưới nữ,,9,1.45,2.5,
1186.0,NFS2010,,Nhẫn cưới nữ,,8.5,1.3,2.5,
1187.0,NFS2011,,Nhẫn cưới nữ,,8.5,1.3,2.9,
1188.0,NFS2012,,Nhẫn cưới nữ,,11,1.4,3.8,
1189.0,NFS2013,,Nhẫn cưới nữ,,10,1.3,4.4,
1190.0,NFS2015,,Nhẫn cưới nữ,,8.5,1.3,3.0,
1191.0,NFS2017,,Nhẫn cưới nữ,,10,1.4,3.45,
1192.0,NFS2018,,Nhẫn cưới nữ,,8,1.3,3.8,
1193.0,NFS2019,,Nhẫn cưới nữ,,10,1.8,3.85,
1194.0,NFS2020,,Nhẫn cưới nữ,,10,1.2,2.45,
1195.0,NFS2022,,Nhẫn cưới nữ,,10,1.2,3.2,
1196.0,NFS2023,,Nhẫn cưới nữ,,10,1.2,2.2,
1197.0,NFS2025,,Nhẫn cưới nữ,,6,1.3,3.35,
1198.0,NFS2026,,Nhẫn cưới nữ,,10,1.4,6.1,
1199.0,NFS2027,,Nhẫn cưới nữ,,10,1.4,3.2,
1200.0,NFS2029,,Nhẫn cưới nữ,,8,1.3,2.65,
1201.0,NFS2031,,Nhẫn cưới nữ,,11,1.3,2.35,
1202.0,NFS2033,,Nhẫn cưới nữ,,9,1.8,4.0,
1203.0,NFS2034,,Nhẫn cưới nữ,,14,1.4,2.3,
1204.0,NFS2035,,Nhẫn cưới nữ,,7.5,1.3,2.6,
1205.0,NFS2036,,Nhẫn cưới nữ,,14,1.35,3.55,
1206.0,NFS2038,,Nhẫn cưới nữ,,9,1.3,2.8,
,NFS2039,,Nhẫn cưới nữ,,,,,
1207.0,NFS2040,,Nhẫn cưới nữ,,8,1.3,2.6,
1208.0,NFS2041,,Nhẫn cưới nữ,,8.5,1.3,2.5,
1209.0,NFS2044,,Nhẫn cưới nữ,,10,1.25,2.95,
