ProductId,main_gemstone_shape,main_gemstone_size,gold_18k_weight,gold_14k_weight,plat_900_weight,surface_plain_pattern,catalogue_color
1190.0,,   , 3.34 , 3.07 , 4.41 , Plain ,
1191.0,,   , 3.53 , 2.95 , 4.74 ,   ,
1192.0,,   , 3.48 , 2.91 , 4.66 ,   ,
1193.0,,   , 3.34 , 2.79 , 4.48 ,   ,
1194.0,,   , 3.03 , 2.53 , 4.06 ,   ,
1195.0,,   , 3.96 , 3.31 , 5.31 ,   ,
1196.0,,   , 2.83 , 2.36 , 3.79 ,   , Trắng 
1197.0,,   , 2.96 , 2.48 , 3.97 ,   ,
1198.0,,   , 6.28 , 5.25 , 8.42 ,   , Hồng 
1199.0,,   , 2.83 , 2.36 , 3.79 ,   ,
1200.0,,   , 2.99 , 2.50 , 4.00 ,   ,
1201.0,,   , 2.88 , 2.41 , 3.86 ,   ,
1202.0,,   , 4.51 , 3.77 , 6.04 ,   ,
1203.0,,   , 3.61 , 3.02 , 4.84 ,   ,
1204.0,,   , 2.33 , 2.14 , 3.08 , Plain ,
1205.0,,   , 3.27 , 2.73 , 4.38 ,   ,
1206.0,,   , 2.87 , 2.40 , 3.84 ,   ,
,,,,,,,
1207.0,,   , 3.38 , 2.82 , 4.53 ,   ,
1208.0,,   , 2.55 , 2.34 , 3.36 , Plain ,
1209.0,,   , 2.23 , 1.86 , 2.99 ,   ,
1210.0,,   , 3.05 , 2.55 , 4.09 ,   ,
1211.0,,   , 3.07 , 2.56 , 4.11 ,   ,
1212.0,,   , 4.75 , 3.97 , 6.37 ,   ,
1213.0,,   , 4.02 , 3.36 , 5.39 ,   ,
1214.0,,   , 2.57 , 2.15 , 3.44 ,   ,
1215.0,,   , 2.74 , 2.29 , 3.68 ,   ,
1216.0,,   , 3.62 , 3.03 , 4.86 ,   ,
1217.0,,   , 3.29 , 2.75 , 4.42 ,   ,
1218.0,,   , 3.05 , 2.55 , 4.09 ,   ,
1219.0,Round, 3.6 , 3.55 , 2.97 , 4.76 ,   ,
1220.0,,   , 4.43 , 3.70 , 5.94 ,   ,
1221.0,Round, 5.4 , 3.87 , 3.56 , 5.11 , Plain ,
1222.0,Round, 4.1 , 3.30 , 2.76 , 4.42 ,   ,
1223.0,,   , 3.58 , 3.29 , 4.73 , Plain ,
1224.0,Round, 3.6 , 3.40 , 3.12 , 4.49 , Plain ,
1225.0,Heart, 3.1*3.6 , 3.26 , 2.72 , 4.37 ,   ,
1226.0,,   , 5.50 , 4.60 , 7.38 ,   ,
1227.0,,   , 3.73 , 3.42 , 4.92 , Plain ,
1228.0,,   , 4.36 , 3.64 , 5.84 ,   ,
1229.0,,   , 2.70 , 2.25 , 3.62 ,   ,
1230.0,,   , 3.74 , 3.13 , 5.02 ,   ,
1231.0,Heart, 3.5 , 3.30 , 3.08 ,   , Plain , Trắng 
1232.0,Round, 6.3 , 4.58 , 4.27 ,   , Plain , Trắng 
1233.0,Round, 5.4 , 6.45 , 6.02 ,   , Plain , Trắng 
1234.0,Round, 6.3 , 4.16 , 3.88 ,   , Plain , Trắng 
1235.0,Round, 6.3 , 6.70 , 6.25 ,   , Plain , Trắng 
1236.0,Round, 4.5 , 4.27 , 3.98 ,   , Plain , Trắng 
1237.0,Ngọc trai,   , 3.40 , 2.84 ,   , Plain , Trắng 
1238.0,Round, 7.2 , 7.99 , 7.45 ,   , Plain , Trắng-Vàng 
1239.0,Round, 7.2 , 10.84 , 10.11 ,   , Plain , Trắng-Vàng 
1240.0,Round, 7.2 , 6.61 , 6.17 ,   , Plain , Trắng 
1241.0,Round, 6.3 , 4.39 , 4.09 ,   , Plain , Trắng 
1242.0,Round, 6.3 , 3.01 , 2.81 , 4.04 , Pattern , Trắng 
1243.0,Round, 6.3 , 8.08 , 7.42 , 10.67 , Plain , Trắng 
1244.0,Round, 6.3 , 2.80 , 2.61 , 3.74 , Plain , Trắng 
1245.0,Round, 7.6 , 7.59 , 6.96 ,   , Plain , Trắng 
1246.0,Round, 6.3 , 4.52 , 4.15 , 5.97 , Plain , Trắng 
1247.0,Round, 6.3 , 6.91 , 6.44 ,   , Plain , Trắng 
1248.0,Round, 8.1 , 4.92 , 4.59 ,   , Plain , Trắng 
1249.0,Round, 5.4 , 2.96 , 2.76 ,   , Plain , Trắng 
1250.0,Round, 6.3 , 4.36 , 4.00 , 5.75 , Plain , Trắng 
1251.0,Round, 6.3 , 2.43 , 2.26 , 3.26 , Pattern , Trắng 
1252.0,Round, 6.3 , 2.91 , 2.71 , 3.90 , Pattern , Trắng 
1253.0,Round, 6.0 , 3.76 , 3.45 ,   , Pattern , Trắng 
1254.0,Round, 5.4 , 4.01 , 3.74 ,   , Pattern , Trắng 
1255.0,Round, 6.3 , 4.06 , 3.73 , 5.36 , Pattern , Trắng 
1256.0,Round, 5.4 , 6.35 , 5.93 ,   , Pattern , Trắng 
1257.0,Round, 5.4 , 3.63 , 3.39 ,   , Plain , Trắng 
1258.0,Round, 7.2 , 3.82 , 3.57 ,   , Plain , Trắng 
1259.0,Round, 5.4 , 6.71 , 6.26 ,   , Plain , Trắng 
1260.0,Round, 7.2 , 10.00 , 9.32 ,   , Plain , Trắng 
1261.0,Round, 7.2 , 8.18 , 6.84 ,   , Pattern , Trắng 
1262.0,Ngọc trai,   , 3.93 , 3.29 ,   , Pattern , Trắng 
1263.0,Round, 6.3 , 6.56 , 6.12 ,   , Plain , Trắng 
1264.0,Round, 5.4 , 4.19 , 3.91 ,   , Pattern , Trắng 
1265.0,Round, 6.3 , 10.00 , 9.32 ,   , Plain , Trắng 
1266.0,Round, 5.4 , 4.93 , 4.60 ,   , Plain , Trắng 
1267.0,Round, 6.5 , 4.76 , 4.44 ,   , Plain , Trắng 
1268.0,Round, 6.3 , 4.46 , 4.10 , 5.89 , Plain , Trắng 
1269.0,Round, 6.3 , 7.03 , 6.55 ,   , Plain , Trắng 
1270.0,Round, 6.3 , 9.51 , 8.87 ,   , Pattern , Trắng 
1271.0,Round, 5.4 , 3.45 , 3.17 ,   , Plain , Trắng 
1272.0,Round, 5.4 , 4.84 , 4.44 ,   , Plain , Trắng 
1273.0,Round, 5.4 , 5.00 , 4.18 ,   , Plain , Trắng 
1274.0,Round, 5.4 , 4.78 , 4.39 ,   , Plain , Trắng 
1275.0,Round, 5.4 , 3.90 , 3.58 ,   , Plain , Trắng 
1276.0,Round, 6.3 , 7.55 , 7.04 ,   , Plain , Trắng 
1277.0,Round, 5.4 , 7.20 , 6.72 ,   , Plain , Trắng-Hồng 
1278.0,Round, 4.5 , 5.37 , 4.93 ,   , Plain ,
1279.0,Round, 5.4 , 3.32 , 3.05 ,   , Plain , Trắng 
1280.0,Round, 5.4 , 4.50 , 4.14 ,   , Plain , Trắng 
1281.0,Round, 6.3 , 5.16 , 4.74 , 6.82 , Plain , Trắng 
1282.0,Round, 6.3 , 7.09 , 6.61 ,   , Plain , Trắng 
1283.0,Round, 6.0 , 3.85 , 3.59 ,   , Plain , Hồng 
1284.0,Round, 5.4 , 5.89 , 5.49 ,   , Plain , Trắng 
1285.0,Round, 7.2 , 4.16 , 3.88 ,     , Plain , Trắng 
1286.0,Round, 6.0 , 6.88 , 6.42 ,   , Plain , Trắng 
1287.0,Round, 4.5 , 5.25 , 4.90 ,   , Plain , Trắng 
1288.0,Round, 5.4 , 4.07 , 3.80 ,   , Plain , Trắng 
1289.0,Round, 5.4 , 3.56 , 3.32 ,   , Plain , Trắng 
1290.0,Round, 6.3 , 6.52 , 6.08 ,   , Plain , Trắng 
1291.0,Round, 6.3 , 2.36 , 2.20 , 3.08 , Plain , Trắng 
1292.0,Round, 5.4 , 3.46 , 3.22 ,   , Plain , Trắng 
1293.0,Round, 4.5 , 3.39 , 3.16 ,   , Plain , Trắng 
1294.0,Round, 5.4 , 3.55 , 3.31 ,   , Plain , Trắng 
1295.0,Round, 7.0 , 3.24 , 2.74 , 4.22 , Plain , Trắng 
1296.0,Round, 6.3 , 8.53 , 7.96 ,   , Plain , Trắng 
1297.0,Round, 6.3 , 8.53 , 7.96 ,   , Plain , Trắng 
1298.0,Round, 5.4 , 5.89 , 5.49 ,   , Plain , Hồng 
1299.0,Round, 5.4 , 5.82 , 5.43 ,   , Pattern , Trắng 
1300.0,Round, 6.3 , 7.48 , 6.87 ,   , Plain , Trắng 
1301.0,Round, 6.3 , 8.64 , 7.93 ,   , Plain , Trắng 
1302.0,Round, 5.4 , 6.63 , 6.09 ,   , Plain , Hồng 
1303.0,Round, 5.4 , 8.70 , 8.11 ,   , Plain , Trắng 
1304.0,Round, 6.3 , 8.43 , 7.86 ,   , Plain , Trắng 
1305.0,Round, 5.4 , 6.93 , 6.47 ,   , Plain , Trắng 
1306.0,Round, 5.4 , 7.34 , 6.85 ,   , Plain , Trắng 
1307.0,Cushion, 8.0 , 9.46 , 8.82 ,   , Plain , Trắng 
1308.0,Princess, 4.0 , 3.42 , 3.19 ,   , Plain , Trắng 
1309.0,Emerald," 8,0*6,8 ", 5.40 , 4.94 ,   , Plain , Trắng 
1310.0,Emerald, 6.88*4.58 , 4.89 , 4.56 ,   , Plain , Trắng 
1311.0,Emerald, 7.5*5.5 , 5.49 , 4.64 ,   , Plain , Trắng 
1312.0,Emerald, 7.3*4.5 , 4.60 , 4.29 ,   , Plain , Trắng 
1313.0,Princess, 5.4 , 4.59 , 3.35 ,   , Plain , Trắng 
1314.0,Pear, 9.1*5.3 , 3.94 , 3.67 ,   , Plain , Trắng 
1315.0,Heart, 6.0 , 8.95 , 8.35 ,   , Plain , Trắng 
1316.0,Oval, 8.0*6.0 , 3.78 , 3.50 ,   , Plain , Trắng 
1317.0,Oval, 7*5 , 4.99 , 4.17 ,   , Plain , Trắng 
1318.0,Round, 6.0 , 3.34 , 3.11 ,   , Plain , Trắng 
1319.0,Round, 6.3 , 4.95 , 4.62 ,   , Plain , Trắng 
1320.0,Round, 5.4 , 3.41 , 3.18 ,   , Pattern , Trắng 
1321.0,Round, 5.4 , 3.36 , 3.13 ,   , Pattern , Trắng 
1322.0,Round, 6.4 , 4.76 , 4.44 ,   , Pattern , Trắng 
1323.0,Round, 6.3 , 5.32 , 4.96 ,   , Pattern , Trắng 
1324.0,Round, 6.3 , 7.05 , 6.57 ,   , Pattern , Trắng 
1325.0,Round, 6.3 , 5.16 , 4.81 ,   , Pattern , Trắng 
1326.0,Round, 6.3 , 4.95 , 4.62 ,   , Pattern , Trắng 
1327.0,Round, 5.4 , 3.40 , 3.17 ,   , Pattern , Trắng 
1328.0,,   , 4.37 , 4.01 , 5.77 , Plain ,
1329.0,,   , 4.00 , 3.22 , 5.29 , Pattern ,
1330.0,,   , 4.10 , 3.76 , 5.41 , Pattern ,
1331.0,,   , 3.01 , 2.77 , 3.98 , Plain ,
1332.0,,   , 2.61 , 2.40 , 3.45 , Pattern ,
1333.0,,   , 4.68 , 4.30 , 6.18 , Plain ,
1334.0,,   , 2.70 , 2.17 , 3.57 , Plain ,
1335.0,,   , 3.80 , 3.49 , 5.02 , Plain ,
1336.0,,   , 4.23 , 3.53 , 5.67 ,   ,
1337.0,,   , 5.36 , 4.92 , 7.08 , Plain ,
1338.0,,   , 4.62 , 3.86 , 6.19 ,   ,
1339.0,,   , 4.24 , 3.54 , 5.69 ,   ,
1340.0,,   , 3.99 , 3.33 , 5.35 ,   ,
1341.0,,   , 3.74 , 3.44 , 4.94 , Plain ,
1342.0,,   , 3.72 , 3.65 , 5.24 , Plain ,
1343.0,,   , 4.85 , 4.05 , 6.50 ,   ,
1344.0,,   , 5.75 , 4.80 , 7.70 ,   ,
1345.0,,   , 4.79 , 4.39 , 6.31 , Plain ,
1346.0,,   , 5.05 , 4.22 , 6.78 ,   ,
1347.0,,   , 4.89 , 4.09 , 6.56 ,   ,
1348.0,,   , 5.11 , 4.27 , 6.85 ,   ,
1349.0,,   , 4.00 , 3.35 , 5.37 ,   ,
1350.0,,   , 5.79 , 4.84 , 7.77 ,   ,
1351.0,,   , 4.80 , 4.01 , 6.44 ,   , Trắng 
1352.0,,   , 4.44 , 3.71 , 5.95 ,   ,
1353.0,,   , 7.11 , 5.94 , 9.53 ,   , Hồng 
1354.0,,   , 4.32 , 3.61 , 5.79 ,   ,
1355.0,,   , 3.93 , 3.28 , 5.26 ,   ,
1356.0,,   , 4.11 , 3.43 , 5.51 ,   ,
1357.0,,   , 5.57 , 4.65 , 7.46 ,   ,
1358.0,,   , 5.85 , 4.89 , 7.84 ,   ,
1359.0,,   , 3.03 , 2.78 , 4.00 , Plain ,
1360.0,,   , 3.38 , 2.83 , 4.54 ,   ,
1361.0,,   , 2.99 , 2.50 , 4.01 ,   ,
1362.0,,   , 4.37 , 3.66 , 5.86 ,   ,
1363.0,,   , 4.85 , 4.06 , 6.51 ,   ,
1364.0,,   , 3.60 , 3.31 , 4.75 , Pattern ,
1365.0,,   , 2.78 , 2.32 , 3.72 ,   ,
1366.0,,   , 4.12 , 3.44 , 5.52 ,   ,
1367.0,,   , 4.41 , 3.69 , 5.91 ,   ,
1368.0,,   , 5.12 , 4.28 , 6.87 ,   ,
1369.0,,   , 4.80 , 4.01 , 6.43 ,   ,
1370.0,,   , 3.87 , 3.23 , 5.19 ,   ,
1371.0,,   , 4.06 , 3.39 , 5.44 ,   ,
1372.0,,   , 4.70 , 3.93 , 6.30 ,   ,
1373.0,,   , 4.82 , 4.03 , 6.46 ,   ,
1374.0,Round, 3.6 , 4.23 , 3.53 , 5.67 ,   ,
1375.0,Round, 3.6 , 4.09 , 3.42 , 5.48 ,   ,
1376.0,,   , 5.40 , 4.51 , 7.24 ,   ,
1377.0,Round, 4.5 , 4.55 , 4.18 , 6.01 , Plain ,
1378.0,Round, 4.1 , 4.28 , 3.58 , 5.74 ,   ,
1379.0,,   , 4.39 , 4.03 , 3.48 , Plain ,
1380.0,Round, 3.6 , 4.06 , 3.73 , 5.37 , Plain ,
1381.0,,   , 5.22 , 4.36 , 7.00 ,   ,
1382.0,,   , 6.07 , 5.08 , 8.14 ,   ,
1383.0,,   , 5.17 , 4.75 , 6.83 , Pattern ,
1384.0,,   , 5.64 , 4.71 , 7.56 ,   ,
1385.0,,   , 4.47 , 3.73 , 5.99 ,   ,
1386.0,,   , 6.07 , 5.07 , 8.13 ,   ,
1387.0,,   , 3.71 , 3.10 , 4.98 ,   ,
1388.0,,   , 4.72 , 3.94 , 6.32 ,   ,
1389.0,,   , 11.01 , 10.27 ,   , Plain , Trắng 
1390.0,Emerald, 13.6*10.8 , 26.05 , 24.30 ,   , Plain , Trắng 
1391.0,,   , 15.90 , 14.83 ,   , Plain ,
1392.0,,   , 13.55 , 12.64 ,   , Plain , Trắng 
1393.0,,   , 17.80 , 16.60 ,   , Plain , Trắng 
1394.0,,   , 19.22 , 17.93 ,   , Plain , Trắng 
1395.0,,   , 9.71 , 8.91 , 12.81 , Plain , Trắng 
1396.0,,   , 16.44 , 15.09 , 21.70 , Pattern , Trắng-Vàng 
1397.0,,   , 9.75 , 8.95 , 12.87 , Pattern , Trắng 
1398.0,,   , 14.06 , 13.11 ,   , Plain , Vàng 
1399.0,,   , 14.06 , 13.11 ,   , Plain , Trắng-Hồng 
1400.0,,   , 8.50 , 7.81 , 11.22 , Pattern , Trắng 
1401.0,,   , 7.77 , 7.13 , 10.25 , Pattern , Trắng-Vàng 
1402.0,,   , 6.22 , 5.71 , 8.21 , Pattern , Trắng 
1403.0,,   , 11.33 , 10.41 , 14.96 , Pattern , Trắng-Vàng 
1404.0,,   , 11.92 , 11.11 ,   , Plain , Trắng 
1405.0,,   , 13.38 , 12.48 ,   , Plain ,
1406.0,,   , 12.40 , 11.56 ,   , Plain , Trắng 
1407.0,,   , 14.42 , 13.45 ,   , Plain , Trắng 
1408.0,,   , 12.67 , 11.82 ,   , Plain , Trắng 
1409.0,,   , 14.18 , 13.81 ,   , Plain , Trắng 
1410.0,,   , 11.82 , 11.02 ,   , Pattern , Trắng-Hồng 
1411.0,,   , 12.80 , 11.10 ,   , Plain , Trắng 
1412.0,,   , 13.27 , 12.37 ,   , Plain , Trắng 
1413.0,,   , 11.38 , 10.60 ,   , Plain , Trắng 
1414.0,,   , 8.77 , 8.18 ,   , Plain ,
1415.0,,   , 12.22 , 11.40 ,   , Pattern , Vàng 
1416.0,,   , 8.40 , 7.83 , 11.26 , Plain , Trắng 
1417.0,Princess, 4.0 , 7.42 , 6.92 , 9.95 , Pattern , Trắng 
1418.0,Princess, 4.0 , 10.44 , 9.59 , 13.78 , Pattern , Vàng 
1419.0,Round, 6.3 , 17.54 , 16.36 ,   , Plain , Trắng 
1420.0,Round, 5.4 , 13.65 , 12.73 ,   , Plain , Trắng 
1421.0,Round, 4.5 , 11.73 , 10.94 ,   , Plain , Trắng 
1422.0,Round, 5.0 , 15.43 , 14.39 ,   , Plain , Trắng 
1423.0,Round, 5.4 , 10.21 , 9.52 ,   , Plain , Vàng 
1424.0,Round, 5.0 , 9.24 , 8.61 ,   , Plain , Trắng 
1425.0,Round, 5.0 , 10.80 , 10.07 ,   , Plain , Vàng 
1426.0,Round, 5.4 , 10.80 , 10.07 ,   , Plain , Trắng 
1427.0,Round, 5.4 , 12.02 , 11.20 ,   , Plain , Trắng 
1428.0,Round, 5.4 , 12.55 , 11.70 ,   , Pattern , Trắng 
1429.0,Round, 5.0 , 10.77 , 10.04 ,   , Plain , Trắng 
1430.0,Round, 5.0 , 10.33 , 9.63 ,   , Plain , Trắng 
1431.0,Round, 5.4 , 12.05 , 11.24 ,   , Plain , Trắng 
1432.0,Round, 5.0 , 10.09 , 9.41 ,   , Plain , Trắng 
1433.0,Round, 5.0 , 13.96 , 13.02 ,   , Plain , Hồng 
1434.0,Round, 5.0 , 9.54 , 8.90 ,   , Plain , Trắng 
1435.0,Round, 5.0 , 11.83 , 11.03 ,   , Plain ,
1436.0,Round, 5.4 , 13.38 , 12.47 ,   , Plain , Trắng 
1437.0,Round, 6.3 , 17.10 , 15.94 ,   , Plain ,
1438.0,Round, 6.3 , 27.26 , 25.42 ,   , Plain , Trắng 
1439.0,Round, 4.5 , 10.23 , 9.54 ,   , Plain , Trắng 
1440.0,Round, 5.4 , 15.99 , 14.91 ,   , Plain , Trắng 
1441.0,Round, 5.4 , 10.33 , 9.63 ,   , Plain , Vàng 
1442.0,Oval, 8.0*6.0 , 9.97 , 9.30 ,   , Plain , Trắng 
1443.0,Round, 5.0 , 14.53 , 13.55 ,   , Pattern , Trắng-Hồng 
1444.0,Round, 5.4 , 10.63 , 9.91 ,   , Plain , Trắng 
1445.0,Round, 5.4 , 12.33 , 11.47 ,   , Plain , Trắng 
1446.0,Round, 5.0 , 9.09 , 8.47 ,   , Plain , Trắng 
1447.0,Round, 4.5 , 19.68 , 18.35 ,   , Pattern , Trắng-Hồng 
1448.0,Round, 6.3 , 10.57 , 8.83 ,   , Pattern , Trắng 
1449.0,Round, 5.0 , 17.94 , 15.00 ,   , Pattern , Trắng 
1450.0,Round, 5.0 , 14.89 , 12.44 ,   , Pattern , Hồng 
1451.0,Round, 5.4 , 13.22 , 11.05 ,   , Plain , Trắng 
1452.0,Round, 6.3 , 16.49 , 13.78 ,   , Plain , Trắng 
1453.0,Round, 4.5 , 7.73 , 6.46 ,   , Plain , Trắng 
1454.0,Round, 6.0 , 11.48 , 9.60 ,   , Pattern , Trắng 
1455.0,Round, 4.1 , 16.78 , 14.03 ,   , Pattern , Trắng 
1456.0,Round, 5.4 , 20.97 , 17.53 ,   , Plain , Trắng 
1457.0,Round, 5.4 , 9.93 , 8.30 ,   , Plain , Trắng 
1458.0,Round, 6.0 , 9.97 , 8.33 ,   , Pattern , Hồng 
1459.0,Round, 6.0 , 10.91 , 9.12 , 14.62 , Plain ,
1460.0,Round, 4.1 , 12.22 , 11.39 ,   , Plain , Trắng 
1461.0,Round, 5.4 , 10.19 , 8.52 ,   , Plain , Trắng 
1462.0,Round, 6.3 , 9.18 , 7.67 ,   , Plain , Trắng 
1463.0,Round, 6.3 , 12.80 , 10.70 ,   , Plain , Vàng 
1464.0,Round, 4.5 , 8.38 , 7.00 ,   , Plain , Trắng 
1465.0,Round, 6.3 , 18.20 , 15.21 ,   , Plain ,
1466.0,Round, 5.0 , 16.52 , 13.81 ,   , Plain , Trắng 
1467.0,Round, 4.5 , 10.03 , 8.39 ,   , Plain , Trắng 
1468.0,Round, 4.1 , 16.89 , 14.12 ,   , Plain , Trắng 
1469.0,Round, 6.0 , 13.08 , 10.93 ,   , Plain , Trắng 
1470.0,Round, 6.3 , 11.27 , 10.34 , 14.87 , Plain , Trắng 
1471.0,Round, 5.4 , 12.15 , 10.15 ,   , Plain ,
1472.0,Round, 6.4 , 10.51 , 8.79 ,   , Plain , Trắng 
1473.0,,   , 8.38 , 7.82 ,   , Pattern , Trắng 
1474.0,Princess, 4.5 , 10.75 , 8.98 ,   , Plain , Trắng 
1475.0,Princess, 5.4 , 12.62 , 10.55 ,   , Plain , Vàng 
1476.0,Princess, 5.5 , 14.34 , 11.99 ,   , Plain , Trắng 
1477.0,Princess, 5.0 , 13.52 , 11.30 ,   , Plain , Trắng 
1478.0,Princess, 4.5 , 13.64 , 11.40 ,   , Plain , Trắng 
1479.0,Princess, 5.0 , 16.42 , 13.72 ,   , Plain , Trắng 
1480.0,Princess, 4.5 , 11.58 , 9.68 ,   , Plain , Trắng 
1481.0,Princess, 4.5 , 19.89 , 16.63 ,   , Plain , Trắng 
1482.0,Princess, 6.0 , 12.37 , 10.34 ,   , Plain , Trắng 
1483.0,,   , 15.36 , 12.84 ,   , Pattern , Trắng 
1484.0,,   , 17.74 , 14.83 ,   , Pattern , Trắng 
1485.0,,   , 16.46 , 13.76 ,   , Pattern , Trắng 
1486.0,Princess, 5.4 , 13.38 , 11.18 ,   , Plain , Trắng 
1487.0,Princess, 4.1 , 12.77 , 10.67 ,   , Plain , Trắng 
1488.0,Emerald, 8.0 , 17.13 , 14.32 ,   , Plain , Trắng 
1489.0,Emerald, 6.3 , 14.42 , 12.05 ,   , Plain , Trắng 
1490.0,Emerald, 8.0 , 11.39 , 9.52 ,   , Plain , Trắng 
1491.0,Emerald, 8.0 , 17.40 , 14.55 ,   , Plain , Trắng 
1492.0,Emerald, 6.5 , 11.54 , 9.65 ,   , Plain , Trắng 
1493.0,Emerald, 8.0 , 15.07 , 12.60 ,   , Pattern , Trắng 
1494.0,Emerald, 8.0 , 16.93 , 14.15 ,   , Pattern , Trắng 
1495.0,Emerald, 5.4 , 13.84 , 11.56 ,   , Plain , Trắng 
1496.0,Oval, 7.0 , 11.69 , 9.77 ,   , Plain , Trắng 
1497.0,Oval, 8.0 , 9.95 , 8.31 ,   , Plain , Trắng 
1498.0,Oval, 8.0 , 13.55 , 11.32 ,   , Plain , Trắng 
1499.0,Oval, 8.0 , 10.53 , 8.80 ,   , Plain , Trắng 
1500.0,Cushion, 7.5 , 16.30 , 13.62 ,   , Plain , Trắng 
1501.0,,   , 9.32 , 7.79 ,   , Pattern , Trắng 
1502.0,,   , 9.32 , 7.79 ,   , Pattern , Trắng-Vàng 
1503.0,,   , 16.29 , 13.61 ,   , Pattern , Hồng 
1504.0,,   , 10.53 , 8.80 ,   , Plain , Trắng 
1505.0,,   , 6.53 , 5.46 ,   , Plain , Trắng 
1506.0,,   , 11.20 , 9.36 ,   , Pattern , Trắng-Hồng 
1507.0,,   , 10.96 , 9.16 ,   , Plain , Trắng 
1508.0,,   , 15.00 , 12.54 ,   , Plain , Trắng-Hồng 
1509.0,,   , 14.30 , 11.95 ,   , Pattern , Trắng-Vàng 
1510.0,,   , 11.62 , 9.71 ,   , Plain , Trắng 
1511.0,,   , 10.62 , 8.88 ,   , Plain , Trắng 
1512.0,,   , 10.62 , 8.88 ,   , Plain , Trắng 
1513.0,,   , 8.02 , 6.71 ,   , Plain , Trắng 
1514.0,,   , 12.49 , 10.44 ,   , Pattern , Trắng-Vàng 
1515.0,,   , 8.40 , 7.02 ,   , Pattern , Trắng 
1516.0,,   , 12.41 , 10.38 ,   , Pattern , Trắng 
1517.0,,   , 10.61 , 8.87 ,   , Pattern , Trắng 
1518.0,,   , 10.61 , 8.87 ,   , Pattern , Trắng 
1519.0,,   , 23.32 , 19.49 ,   , Pattern , Trắng 
1520.0,,   , 12.75 , 10.65 ,   , Pattern , Vàng 
1521.0,,   , 11.63 , 10.85 ,   , Pattern , Trắng-Vàng 
1522.0,Round, 6.1 , 12.98 , 12.10 ,   , Plain ,
1523.0,Round, 6.3 , 11.82 , 11.02 ,   , Plain ,
1524.0,Princess, 7.2 , 14.08 , 13.13 ,   , Plain ,
1525.0,Round, 7.1 , 10.88 , 10.14 ,   , Plain ,
1526.0,Round, 6.3 , 9.95 , 9.28 ,   , Pattern ,
1527.0,Round, 4.1 , 15.78 , 14.71 ,   , Pattern ,
1528.0,Emerald, 8.0*6.0 , 13.91 , 12.98 ,   , Pattern ,
1529.0,Emerald, 9.1*7.2 , 12.42 , 11.59 ,   , Plain ,
1530.0,Oval, 11.8*9.0 , 14.97 , 13.96 ,   , Plain ,
1531.0,Oval, 9.0*7.0 , 11.67 , 10.88 ,   , Plain ,
1532.0,,   , 1.53 , 1.41 ,   , Plain , Trắng 
1533.0,,   , 1.47 , 1.35 ,   , Plain , Trắng 
1534.0,,   , 1.29 , 1.19 ,   , Plain , Trắng 
1535.0,,   , 1.58 , 1.47 ,   , Plain , Trắng 
1536.0,,   , 1.67 , 1.56 ,   , Plain , Trắng 
1537.0,,   , 1.33 , 1.24 ,   , Plain , Trắng 
1538.0,,   , 2.12 , 1.98 ,   , Pattern , Vàng 
1539.0,,   , 1.75 , 1.63 ,   , Pattern , Vàng 
1540.0,,   , 2.09 , 1.95 ,   , Pattern , Trắng 
1541.0,,   , 1.42 , 1.32 ,   , Pattern , Vàng 
1542.0,,   , 2.34 , 2.19 ,   , Pattern , Vàng 
1543.0,,   , 1.20 , 1.12 ,   , Pattern , Trắng 
1544.0,,   , 1.89 , 1.76 ,   , Pattern , Vàng 
1545.0,,   , 1.53 , 1.43 ,   , Plain , Trắng 
1546.0,,   , 1.08 , 1.01 ,   , Pattern , Vàng 
1547.0,,   , 1.84 , 1.69 , 2.43 , Pattern , Vàng 
1548.0,,   , 1.54 , 1.42 , 2.04 , Pattern , Vàng 
1549.0,,   , 3.82 , 3.08 , 5.05 , Pattern , Vàng 
1550.0,,   , 4.22 , 3.88 , 5.58 , Pattern , Vàng 
1551.0,,   , 1.49 , 1.37 , 1.97 , Pattern , Vàng 
1552.0,,   , 2.27 , 2.08 , 2.99 , Pattern , Vàng 
1553.0,,   , 2.68 , 2.46 , 3.53 , Pattern , Vàng 
1554.0,,   , 2.27 , 2.12 ,   , Plain , Vàng 
1555.0,,   , 2.27 , 2.11 ,   , Plain , Vàng 
1556.0,,   , 2.37 , 2.21 ,   , Plain , Vàng 
1557.0,,   , 2.47 , 2.30 ,   , Plain , Vàng 
1558.0,,   , 2.74 , 2.55 ,   , Plain , Vàng 
1559.0,,   , 2.70 , 2.52 ,   , Plain , Vàng 
1560.0,,   , 2.80 , 2.61 ,   , Plain , Vàng 
1561.0,,   , 2.90 , 2.70 ,   , Plain , Vàng 
1562.0,,   , 2.36 , 2.20 ,   , Plain , Vàng 
1563.0,,   , 2.40 , 2.23 ,   , Plain , Vàng 
1564.0,,   , 2.49 , 2.32 ,   , Plain , Vàng 
1565.0,,   , 2.56 , 2.39 ,   , Plain , Vàng 
1566.0,,, 2.23 , 1.86 ,, Plain , Vàng 
1567.0,,, 2.30 , 1.92 ,, Plain , Vàng 
1568.0,Round, 8.5 , 112.71 , 105.11 ,   , Plain , Trắng 
1569.0,Round, 8.5 , 4.87 , 4.54 ,   , Plain , Trắng 
1570.0,,   , 38.42 , 35.83 ,   , Plain , Trắng 
