ProductId,design_code,name,category,diameter,ring_size,base_thickness,base_width,prongs_height,status
824,NCM0007,,Nhẫn cưới nam,,15,1.3,,,Active
825,NCM0010,,Nhẫn cưới nam,,15,1.4,,,Active
826,NCM0011,,Nhẫn cưới nam,,19,1.8,,,Active
827,NCM0012,,Nhẫn cưới nam,,10,1.4,,,Active
828,NCM0013,,Nhẫn cưới nam,,16.5,1.3,,,Active
829,NCM0016,,Nhẫn cưới nam,,15,1.4,,,Active
830,NCM0017,,Nhẫn cưới nam,,18,1.6,,,Active
831,NCM0018,,Nhẫn cưới nam,,16,1.5,,,Active
832,NCM0022,,Nhẫn cưới nam,,16,1.7,,,Active
833,NCM0024,,Nhẫn cưới nam,,17,1.5,,,Active
834,NCM0027,,Nhẫn cưới nam,,13,1.7,,,Active
835,NCM0029,Twisted Love,Nhẫn cưới nam,,15,1.8,,,Active
836,NCM0036,,Nhẫn cưới nam,,19.5,1.5,,,Active
837,NCM0040,,Nhẫn cưới nam,,19,2.7,,,Active
838,NCM0041,,Nhẫn cưới nam,,16,1.7,,,Active
839,NCM0042,Petal of Joy 1,Nhẫn cưới nam,,18.5,2,,,Active
840,NCM0043,Petal of Joy 2,Nhẫn cưới nam,,18,1.8,,,Active
841,NCM0044,Petal of Love 2,Nhẫn cưới nam,,18,1.4,,,Active
842,NCM0045,Petal of Love 1,Nhẫn cưới nam,,18,1.4,,,Active
843,NCM0046,Petal of Happyness 3,Nhẫn cưới nam,,18,1.9,,,Active
844,BCM1012,,Nhẫn cưới nam,,19,1.5,,,Active
845,NCM1003,,Nhẫn cưới nam,,20,1.4,,,Active
846,BCM1004,,Nhẫn cưới nam,,21,1.8,,,Active
847,NCM1005,,Nhẫn cưới nam,,18.5,1.8,,,Active
848,BCM1006,,Nhẫn cưới nam,,19,1.3,,,Active
849,NCM1007,,Nhẫn cưới nam,,20,1.9,,,Active
850,NCM1008,,Nhẫn cưới nam,,15,1.8,,,Active
851,NCM1009,,Nhẫn cưới nam,,16,1.3,,,Active
852,NCM1010,,Nhẫn cưới nam,,14,1.6,,,Active
853,NCM1011,,Nhẫn cưới nam,,22,1.4,,,Active
854,NCM1014,,Nhẫn cưới nam,,17,1.3,,,Active
855,NCM1015,,Nhẫn cưới nam,,17,1.4,,,Active
856,NCM1016,,Nhẫn cưới nam,,17,1.5,,,Active
857,BCM1017,,Nhẫn cưới nam,,17,1.3,,,Active
858,NCM1018,,Nhẫn cưới nam,,16,1.3,,,Active
859,NCM1019,,Nhẫn cưới nam,,22,1.5,,,Active
860,NCM1020,,Nhẫn cưới nam,,17,1.6,,,Active
861,NCM1021,,Nhẫn cưới nam,,16,1.6,,,Active
862,NCM1022,,Nhẫn cưới nam,,16,1.5,,,Active
863,NCM1023,,Nhẫn cưới nam,,18,1.3,,,Active
864,BCM1024,,Nhẫn cưới nam,,17,1.3,,,Active
865,NCM1025,,Nhẫn cưới nam,,17,1.6,,,Active
866,NCM1027,,Nhẫn cưới nam,,16,1.4,,,Active
867,NCM1028,,Nhẫn cưới nam,,17,1.4,,,Active
868,NCM1036,,Nhẫn cưới nam,,18.5,1.4,,,Active
869,NCM1037,,Nhẫn cưới nam,,18,1.8,,,Active
870,NCM1038,,Nhẫn cưới nam,,15,1.5,,,Active
871,NCM1039,,Nhẫn cưới nam,,14,1.6,,,Active
872,NCM1040,,Nhẫn cưới nam,,14,1.3,,,Active
873,NCM1041,,Nhẫn cưới nam,,13,1.4,,,Active
874,NCM1042,,Nhẫn cưới nam,,16,1.4,,,Active
875,NCM1043,,Nhẫn cưới nam,,19,1.3,,,Active
876,NCM1044,,Nhẫn cưới nam,,19,1.4,,,Active
877,NCM1046,,Nhẫn cưới nam,,19,1.4,,,Active
878,NCM1047,,Nhẫn cưới nam,,19,1.4,,,Active
879,NCM1048,,Nhẫn cưới nam,,19,1.4,,,Active
880,NCM2001,,Nhẫn cưới nam,,16,1.3,,,Active
881,NCM2004,,Nhẫn cưới nam,,24,1.5,,,Active
882,NCM2006,,Nhẫn cưới nam,,20,1.4,,,Active
883,NCM2008,,Nhẫn cưới nam,,16,1.3,,,Active
884,NCM2014,,Nhẫn cưới nam,,18,1.6,,,Active
885,NCM2016,,Nhẫn cưới nam,,20,1.1,,,Active
886,NCM2021,,Nhẫn cưới nam,,20,2.2,,,Active
887,NCM2024,,Nhẫn cưới nam,,20,1.2,,,Active
888,NCM2028,,Nhẫn cưới nam,,15,1.5,,,Active
889,NCM2030,,Nhẫn cưới nam,,16,1.5,,,Active
890,NCM2032,,Nhẫn cưới nam,,18,1.7,,,Active
891,NCM2037,,Nhẫn cưới nam,,15,1.6,,,Active
892,NCM2042,,Nhẫn cưới nam,,14,1.2,,,Active
893,NCM2043,,Nhẫn cưới nam,,18,1.3,,,Active
894,NCM2047,,Nhẫn cưới nam,,14,1.5,,,Active
895,NCM2049,,Nhẫn cưới nam,,15,1.5,,,Active
896,NCM2054,,Nhẫn cưới nam,,15,1.6,,,Active
897,NCM2055,,Nhẫn cưới nam,,16,1.8,,,Active
898,NCM2058,,Nhẫn cưới nam,,14,1.8,,,Active
899,NCM2059,,Nhẫn cưới nam,,17,1.4,,,Active
900,NCM2065,,Nhẫn cưới nam,,15,1.4,,,Active
901,NCM2071,Our Day,Nhẫn cưới nam,,15,1.3,,,Active
902,NCM2079,Petal of Joy 3,Nhẫn cưới nam,,18,1.4,,,Active
903,NCM2081,Petal of Happyness 2,Nhẫn cưới nam,,18,1.5,,,Active
904,NCM2090,,Nhẫn cưới nam,,15,2,,,Active
905,NCM2091,,Nhẫn cưới nam,,19,1.4,,,Active
906,NCM2092,,Nhẫn cưới nam,,19,1.4,,,Active
907,NCM2093,,Nhẫn cưới nam,,18.5,1.45,,,Active
908,NCM3002,,Nhẫn cưới nam,,25,1.5,,,Active
909,NCM3005,,Nhẫn cưới nam,,17.5,1.3,,,Active
910,NCM3008,,Nhẫn cưới nam,,20,1.13,,,Active
911,NCM3010,,Nhẫn cưới nam,,12,1.3,,,Active
912,NCM3011,,Nhẫn cưới nam,,18,1.1,,,Active
913,NCM3013,,Nhẫn cưới nam,,15,1.4,,,Active
914,NCM3026,,Nhẫn cưới nam,,16,1.3,,,Active
915,NCM3030,Love Liife,Nhẫn cưới nam,,18,1.6,,,Active
916,NCM5001,,Nhẫn cưới nam,,18,1.7,,,Active
917,NCM5002,,Nhẫn cưới nam,,19,1.8,,,Active
918,NCM5003,,Nhẫn cưới nam,,16,1.6,,,Active
919,NCM5004,,Nhẫn cưới nam,,15,1.6,,,Active
920,NCM5005,,Nhẫn cưới nam,,15,2,,,Active
921,NCM5006,,Nhẫn cưới nam,,17,2,,,Active
922,NCM5008,,Nhẫn cưới nam,,15,1.5,,,Active
923,NCM5009,,Nhẫn cưới nam,,12,2.4,,,Active
924,BCM7001,Always You,Nhẫn cưới nam,,13.5,1.4,,,Active
925,NCM7002,Perfect Half,Nhẫn cưới nam,,19,1.3,,,Active
926,NCM7003,Infinite Us,Nhẫn cưới nam,,19,1.4,,,Active
927,NCM7004,In My Heart,Nhẫn cưới nam,,18,1.4,,,Active
928,BCM7005,Mr & Mrs. Right,Nhẫn cưới nam,,17.5,1.45,,,Active
929,BCM7006,All My Life,Nhẫn cưới nam,,18,1.5,,,Active
930,BCM7007,Definitely You,Nhẫn cưới nam,,18,1.3,,,Active
931,BCM7008,Destiny Hallf,Nhẫn cưới nam,,13.5,1.5,,,Active
932,BCM7009,Warmest Embrace,Nhẫn cưới nam,,17,1.4,,,Active
933,BCM7010,Tender Love,Nhẫn cưới nam,,15,1.4,,,Active
934,NCM8003,,Nhẫn cưới nam,,14,1.3,,,Active
935,NCM8010,Petal of Happyness 1,Nhẫn cưới nam,,18,1.7,,,Active
936,NCM9003,,Nhẫn cưới nam,,18,1.6,,,Active
937,NCM9004,,Nhẫn cưới nam,,18,1.4,,,Active
938,NCM9006,,Nhẫn cưới nam,,19,1.8,,,Active
939,NCM9007,,Nhẫn cưới nam,,15,1.3,,,Active
940,NCM9009,,Nhẫn cưới nam,,15,1.3,,,Active
941,NCM9010,,Nhẫn cưới nam,,15,1.8,,,Active
942,NCM9011,Petal of Happyness 4,Nhẫn cưới nam,,18,1.7,,,Active
943,NCC0003,,Nhẫn cưới,,M.18-F.7.5,,,,Active
944,NCC0004,,Nhẫn cưới,,M.15-F.11.5,,,,Active
945,NCC0008,,Nhẫn cưới,,M.15-F.8.5,,,,Active
946,NCC0009,,Nhẫn cưới,,M.15-F.8.5,,,,Active
947,NCC1012,,Nhẫn cưới,,M.17-F.10,,,,Active
948,NCC1013,,Nhẫn cưới,,M.15-F.10,,,,Active
949,NCC1033,,Nhẫn cưới,,M.15-F.8.5,,,,Active
950,NCC2002,,Nhẫn cưới,,M.12-F.07,,,,Active
951,NCC2003,,Nhẫn cưới,,M.18-F.11,,,,Active
952,NCC2005,,Nhẫn cưới,,M.18-F.12,,,,Active
953,NCC2007,,Nhẫn cưới,,M.18-F.11,,,,Active
954,NCC2009,,Nhẫn cưới,,M.16-F.09,,,,Active
955,NCC2010,,Nhẫn cưới,,M.15-F.8.5,,,,Active
956,NCC2011,,Nhẫn cưới,,M.15-F.8.5,,,,Active
957,NCC2012,,Nhẫn cưới,,M.17-F.11,,,,Active
958,NCC2013,,Nhẫn cưới,,M.18-F.10,,,,Active
959,NCC2015,,Nhẫn cưới,,M.15-F.8.5,,,,Active
960,NCC2017,,Nhẫn cưới,,M.20-F.10,,,,Active
961,NCC2018,,Nhẫn cưới,,M.16-F.08,,,,Active
962,NCC2019,,Nhẫn cưới,,M.20-F.10,,,,Active
963,NCC2020,,Nhẫn cưới,,M.20-F.10,,,,Active
964,NCC2022,,Nhẫn cưới,,M.20-F.10,,,,Active
965,NCC2023,,Nhẫn cưới,,M.20-F.10,,,,Active
966,NCC2025,,Nhẫn cưới,,M.14-F.06,,,,Active
967,NCC2026,,Nhẫn cưới,,M.21-F.10,,,,Active
968,NCC2027,,Nhẫn cưới,,M.18-F.10,,,,Active
969,NCC2029,,Nhẫn cưới,,M.16-F.08,,,,Active
970,NCC2031,,Nhẫn cưới,,M.16-F.11,,,,Active
971,NCC2033,,Nhẫn cưới,,M.15-F.09,,,,Active
972,NCC2034,,Nhẫn cưới,,M.17-F.14,,,,Active
973,NCC2035,,Nhẫn cưới,,M.15.5-F.7.5,,,,Active
974,NCC2036,,Nhẫn cưới,,M.18-F.14,,,,Active
975,NCC2038,,Nhẫn cưới,,M.15-F.09,,,,Active
976,NCC2040,,Nhẫn cưới,,M.15-F.08,,,,Active
977,NCC2041,,Nhẫn cưới,,M.15-F.8.5,,,,Active
978,NCC2044,,Nhẫn cưới,,M.15-F.10,,,,Active
979,NCC2045,,Nhẫn cưới,,M.15-F.10,,,,Active
980,NCC2048,,Nhẫn cưới,,M.15-F.10,,,,Active
981,NCC2053,,Nhẫn cưới,,M.17-F.12,,,,Active
982,NCC2061,,Nhẫn cưới,,M.17-F.11,,,,Active
983,NCC2062,,Nhẫn cưới,,M.17-F.11,,,,Active
984,NCC2066,Star Light,Nhẫn cưới,,M.20-F.12,,,,Active
985,NCC2070,Our Day,Nhẫn cưới,,M.20-F.13,,,,Active
986,NCC2080,Petal of Joy,Nhẫn cưới,,M.18-F.12,,,,Active
987,NCC3001,,Nhẫn cưới,,,,,,Active
988,NCC3003,,Nhẫn cưới,,M.17-F.11,,,,Active
989,NCC3004,,Nhẫn cưới,,M.15-F.09,,,,Active
990,NCC3006,,Nhẫn cưới,,M.15.5-F.8.5,,,,Active
991,NCC3007,,Nhẫn cưới,,M.19-F.10,,,,Active
992,NCC3009,,Nhẫn cưới,,M.15.5-F.8.5,,,,Active
993,NCC3012,,Nhẫn cưới,,M.15-F.8.5,,,,Active
994,NCC3015,,Nhẫn cưới,,M.17-F.11,,,,Active
995,NCC3024,Love'Em,Nhẫn cưới,,M.15-F.12,,,,Active
996,NCC5007,,Nhẫn cưới,,M.18-F.10,,,,Active
997,NCC9001,,Nhẫn cưới,,M.16-F.09,,,,Active
998,NCC9002,,Nhẫn cưới,,M.20-F.10,,,,Active
999,NCC9005,,Nhẫn cưới,,M.17-F.11,,,,Active
1000,NCF0003,,Nhẫn cưới nữ,,8.5,1.4,,,Active
1001,NFS0004,,Nhẫn cưới nữ,,11.5,1.4,,,Active
1002,NCF0008,,Nhẫn cưới nữ,,8.5,,,,Active
1003,NFS0009,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1004,NCF1012,,Nhẫn cưới nữ,,10,1.4,,,Active
1005,NCF1013,,Nhẫn cưới nữ,,10,1.5,,,Active
1006,NCF1033,,Nhẫn cưới nữ,,8.5,1.45,,,Active
1007,NCF2002,,Nhẫn cưới nữ,,7,1.2,,,Active
1008,NCF2003,,Nhẫn cưới nữ,,11,1.3,,,Active
1009,NCF2005,,Nhẫn cưới nữ,,12,1.3,,,Active
1010,NCF2007,,Nhẫn cưới nữ,,11,1.3,,,Active
1011,NCF2009,,Nhẫn cưới nữ,,9,1.45,,,Active
1012,NCF2010,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1013,NCF2011,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1014,NCF2012,,Nhẫn cưới nữ,,11,1.4,,,Active
1015,NCF2013,,Nhẫn cưới nữ,,10,1.3,,,Active
1016,NCF2015,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1017,NCF2017,,Nhẫn cưới nữ,,10,1.4,,,Active
1018,NCF2018,,Nhẫn cưới nữ,,8,1.3,,,Active
1019,NCF2019,,Nhẫn cưới nữ,,10,1.8,,,Active
1020,NCF2020,,Nhẫn cưới nữ,,10,1.2,,,Active
1021,NCF2022,,Nhẫn cưới nữ,,10,1.2,,,Active
1022,NCF2023,,Nhẫn cưới nữ,,10,1.2,,,Active
1023,NCF2025,,Nhẫn cưới nữ,,6,1.3,,,Active
1024,NCF2026,,Nhẫn cưới nữ,,10,1.4,,,Active
1025,NCF2027,,Nhẫn cưới nữ,,10,1.4,,,Active
1026,NCF2029,,Nhẫn cưới nữ,,8,1.3,,,Active
1027,NCF2031,,Nhẫn cưới nữ,,11,1.3,,,Active
1028,NCF2033,,Nhẫn cưới nữ,,9,1.8,,,Active
1029,NCF2034,,Nhẫn cưới nữ,,14,1.4,,,Active
1030,NCF2035,,Nhẫn cưới nữ,,7.5,1.3,,,Active
1031,NCF2036,,Nhẫn cưới nữ,,14,1.35,,,Active
1032,NCF2038,,Nhẫn cưới nữ,,9,1.3,,,Active
1033,NCF2039,,Nhẫn cưới nữ,,,,,,Active
1034,NCF2040,,Nhẫn cưới nữ,,8,1.3,,,Active
1035,NCF2041,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1036,NCF2044,,Nhẫn cưới nữ,,10,1.25,,,Active
1037,NCF2045,,Nhẫn cưới nữ,,10,1.2,,,Active
1038,NCF2048,,Nhẫn cưới nữ,,10,1.2,,,Active
1039,NCF2053,,Nhẫn cưới nữ,,12,2,,,Active
1040,NCF2061,,Nhẫn cưới nữ,,11,1.4,,,Active
1041,NCF2062,,Nhẫn cưới nữ,,11,1.3,,,Active
1042,NCF2066,Star Light,Nhẫn cưới nữ,,12,1.3,,,Active
1043,NCF2070,Our Day,Nhẫn cưới nữ,,13,1.3,,,Active
1044,NCF2080,Petal of Joy 4,Nhẫn cưới nữ,,12,1.2,,,Active
1045,NCF3001,,Nhẫn cưới nữ,,10,1.4,,,Active
1046,NCF3003,,Nhẫn cưới nữ,,11,1.3,,,Active
1047,NCF3004,,Nhẫn cưới nữ,,9,1.3,,,Active
1048,NFS3006,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1049,NCF3007,,Nhẫn cưới nữ,,10,1.2,,,Active
1050,NCF3009,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1051,NCF3012,,Nhẫn cưới nữ,,8.5,1.3,,,Active
1052,NCF3015,,Nhẫn cưới nữ,,11,1.3,,,Active
1053,NCF3024,Love'Em,Nhẫn cưới nữ,,12,1.3,,,Active
1054,NCF5007,,Nhẫn cưới nữ,,10,1.4,,,Active
1055,NCF9001,,Nhẫn cưới nữ,,9,1.3,,,Active
1056,NCF9002,,Nhẫn cưới nữ,,10,1,,,Active
1057,NCF9005,,Nhẫn cưới nữ,,11,1.3,,,Active
1058,NKC0003,Satin Heart,Nhẫn kim cương,,10,1.3,,3.6,Active
1059,NKC0005,,Nhẫn kim cương,,11,1.3,,6.2,Active
1060,NKC0007,Twin Flowers,Nhẫn kim cương,,11,1.5,,5.4,Active
1061,NKC0008,Fancy Wide Band,Nhẫn kim cương,,12,1.3,,5.5,Active
1062,NKC0009,Diamond Bowtie,Nhẫn kim cương,,12,1.3,,6.6,Inactive
1063,NKC0011,White Camelia Diamond Ring,Nhẫn kim cương,,11,1.3,,6.8,Inactive
1064,NKC0012,Plumeria Diamond Lady Ring,Nhẫn kim cương,,11,1.3,,7.4,Inactive
1065,NKC0014,,Nhẫn kim cương,,14,1.4,,7.4,Inactive
1066,NKC0015,,Nhẫn kim cương,,14,1.3,,6.5,Inactive
1067,NKC1001,Tender Of Flower,Nhẫn kim cương,,12,1.4,,8.9,Active
1068,NKC1003,Fully Heart,Nhẫn kim cương,,13,1.3,,6.6,Inactive
1069,NKC1008,,Nhẫn kim cương,,11,1.3,,6.3,Active
1070,NKC1009,,Nhẫn kim cương,,12,1.5,,8.9,Active
1071,NKC1125,,Nhẫn kim cương,,11,1.3,,6.25,Active
1072,NKC1201,,Nhẫn kim cương,,11,2.1,,8.4,Active
1073,NKC1201 6.3mm,,Nhẫn kim cương,,11,2.1,,8.4,Inactive
1074,NKC1205,,Nhẫn kim cương,,11,1.5,,7.7,Active
1075,NKC1207,Basket Diamond & Wide Band,Nhẫn kim cương,,12,1.3,,9.3,Active
1076,NKC1308,,Nhẫn kim cương,,11,1.3,,9.1,Active
1077,NKC1308 6.3mm,,Nhẫn kim cương,,11,1.45,,9.2,Inactive
1078,NKC1316,,Nhẫn kim cương,,11,1.3,,6.7,Active
1079,NKC1428,,Nhẫn kim cương,,11,1.4,,6.7,Active
1080,NKC1511,,Nhẫn kim cương,,11,1.5,,8.4,Active
1081,NKC1608,,Nhẫn kim cương,,11,1.3,,8.6,Active
1082,NKC1608 6.3mm,,Nhẫn kim cương,,11,1.3,,8.7,Inactive
1083,NKC1611,,Nhẫn kim cương,,11.5,1.3,,8.9,Active
1084,NKC1712,,Nhẫn kim cương,,10,1.3,,4.3,Active
1085,NKC1801,Shining Love,Nhẫn kim cương,,13,1.3,,7.9,Active
1086,NKC2002,Décor Cushion Shape,Nhẫn kim cương,,13,1.6,,7.3,Inactive
1087,NKC2003,Queenie Butterfly,Nhẫn kim cương,,13,2.1,,9.6,Active
1088,NKC2006,Tournesol Bleu,Nhẫn kim cương,,12,1.3,,8.3,Active
1089,NKC2008,Anne Queen'S Lace Diamond Lady Ring,Nhẫn kim cương,,11,1.3,,1.04,Active
1090,NKC2010,Custom Halo With Rhombus Bridge Accent,Nhẫn kim cương,,11,1.3,,9.1,Active
1091,NKC2012,Royal Milgrain Pattern,Nhẫn kim cương,,11,1.3,,6.3,Active
1092,NKC2013,,Nhẫn kim cương,,11,1.3,,8.5,Active
1093,NKC2014,,Nhẫn kim cương,,11,1.3,,6.4,Active
1094,NKC2015,Full Of Light,Nhẫn kim cương,,12,1.3,,7.3,Active
1095,NKC2015 6.3mm,Full Of Light,Nhẫn kim cương,,13,1.3,,7.3,Inactive
1096,NKC2017,Migranie Wide Band,Nhẫn kim cương,,10,1.3,,7.2,Inactive
1097,NKC2102,Vintage Butterfly,Nhẫn kim cương,,13,1.4,,8.4,Active
1098,NKC2203,,Nhẫn kim cương,,11,1.3,,6.8,Active
1099,NKC2301,,Nhẫn kim cương,,11,1.3,,1.01,Active
1100,NKC2302,,Nhẫn kim cương,,11,1.3,,7.3,Active
1101,NKC2303,,Nhẫn kim cương,,11,1.3,,6.4,Active
1102,NKC2304,,Nhẫn kim cương,,11,1.3,,7.6,Active
1103,NKC2305,Double Halo Wide Band,Nhẫn kim cương,,11,1.3,,8,Active
1104,NKC2306,Rose Gold Papillon,Nhẫn kim cương,,13,1.3,,7.5,Active
1105,NKC2308,,Nhẫn kim cương,,12,,,,Active
1106,NKC2401,,Nhẫn kim cương,,11,1.3,,6.6,Active
1107,NKC2405,,Nhẫn kim cương,,11,1.3,,8.5,Active
1108,NKC2405 6.3mm,,Nhẫn kim cương,,11,1.35,,8.05,Inactive
1109,NKC2406,Halo Twisted  Band,Nhẫn kim cương,,10,1.3,,6.4,Active
1110,NKC2408,Vintage Twisted Buds,Nhẫn kim cương,,11,1.9,,7.6,Active
1111,NKC2501,,Nhẫn kim cương,,12,1.5,,8.5,Active
1112,NKC2502,,Nhẫn kim cương,,10.5,1.6,,9,Active
1113,NKC2504,,Nhẫn kim cương,,11,1.3,,9.8,Active
1114,NKC2505,,Nhẫn kim cương,,11,1.3,,6.7,Active
1115,NKC2508,,Nhẫn kim cương,,11,1.3,,5.8,Active
1116,NKC2509,,Nhẫn kim cương,,11,1.4,,5.6,Active
1117,NKC2514,Fancy Sunflower,Nhẫn kim cương,,13,1.3,,7.7,Active
1118,NKC3005,,Nhẫn kim cương,,11,1.35,,6.6,Active
1119,NKC3103,,Nhẫn kim cương,,11,1.3,,5.5,Active
1120,NKC3206,,Nhẫn kim cương,,10,1.5,,7.2,Active
1121,NKC3301,Five Stone With Bridge Accent Stone,Nhẫn kim cương,,11,1.3,,6.9,Active
1122,NKC3302,Art Deco Three Stone,Nhẫn kim cương,,12,1.3,,7.2,Active
1123,NKC4110,Spring Peony,Nhẫn kim cương,,12,1.4,,1.31,Active
1124,NKC4111,Spring Dandelion,Nhẫn kim cương,,11,1.3,,1.04,Active
1125,NKC4112,Spring Willow,Nhẫn kim cương,,12,1.4,,9.4,Active
1126,NKC4113,Joy of Spring,Nhẫn kim cương,,10,1.3,,1.02,Active
1127,NKC4114,Spring Sunflower,Nhẫn kim cương,,10,1.3,,1.12,Active
1128,NKC4117,Spring Light,Nhẫn kim cương,,10,1.4,,9.9,Active
1129,NKC4118,Love of Spring,Nhẫn kim cương,,12,1.3,,8.5,Active
1130,NKC4119,Dream's Spring,Nhẫn kim cương,,12,1.3,,1.14,Active
1131,NKC4120,Spring Muse,Nhẫn kim cương,,12,1.3,,1.29,Active
1132,NKC4121,Radiant Spring,Nhẫn kim cương,,11,1.3,,1.05,Active
1133,NKC4201,Lotus Of Clear Moon,Nhẫn kim cương,,13,1.3,,7.5,Active
1134,NKC8101,La Reine,Nhẫn kim cương,,13,1.39,,9.83,Active
1135,NKC8103,Princess Cut With Royal Pattern,Nhẫn kim cương,,13,1.4,,3.63,Inactive
1136,NKC8204,Emerald And Split Diamond Band,Nhẫn kim cương,,11,1.3,,7.3,Inactive
1137,NKC8205,Emerald And Twisted Diamond Band,Nhẫn kim cương,,9,1.3,,7.1,Active
1138,NKC8207,Shape Of Emerald,Nhẫn kim cương,,14,1.3,,6.4,Active
1139,NKC8210,,Nhẫn kim cương,,11,1.3,,6.6,Inactive
1140,NKC8211,Radiant Cut And Décor Split Shank,Nhẫn kim cương,,11,1.3,,6.6,Active
1141,NKC8302,Custom Pear Cut,Nhẫn kim cương,,5,1.3,,3.9,Active
1142,NKC8402,You'Re My Treasure,Nhẫn kim cương,,12,1.6,,8.4,Active
1143,NKC8503,Five Stone With Bridge Accent Stone,Nhẫn kim cương,,11,1.4,,,Active
1144,NKC8505,Princess Modern Oval,Nhẫn kim cương,,11,2.1,,4.8,Active
1145,NKC9901,The Fleur,Nhẫn kim cương,,11,1.4,,6.5,Active
1146,NKC9902,,Nhẫn kim cương,,11,1.3,,7.3,Active
1147,NKC9905,,Nhẫn kim cương,,10,1.3,,7.5,Active
1148,NKC9906,,Nhẫn kim cương,,10,1.5,,8.3,Active
1149,NKC9907,,Nhẫn kim cương,,10,1.3,,8,Active
1150,NKC9908,,Nhẫn kim cương,,10,1.3,,8.4,Active
1151,NKC9914,,Nhẫn kim cương,,11,1.4,,8.8,Active
1152,NKC9915,,Nhẫn kim cương,,11,1.3,,6.9,Active
1153,NKC9916,,Nhẫn kim cương,,10,1.3,,8.1,Active
1154,NKC9917,,Nhẫn kim cương,,11,1.3,,7.7,Active
1155,NCM0003,,Nhẫn cưới nam,,18,1.5,,,Active
1156,NCM0004,,Nhẫn cưới nam,,15,1.3,,,Active
1157,NCM0008,,Nhẫn cưới nam,,15,,,,Active
1158,NCM0009,,Nhẫn cưới nam,,15,1.4,,,Active
1159,NCM1012,,Nhẫn cưới nam,,17,1.5,,,Active
1160,NCM1013,,Nhẫn cưới nam,,15,1.5,,,Active
1161,NCM1033,,Nhẫn cưới nam,,15,1.6,,,Active
1162,NCM2002,,Nhẫn cưới nam,,12,1.2,,,Active
1163,NCM2003,,Nhẫn cưới nam,,18,1.3,,,Active
1164,NCM2005,,Nhẫn cưới nam,,18,1.3,,,Active
1165,NCM2007,,Nhẫn cưới nam,,18,1.3,,,Active
1166,NCM2009,,Nhẫn cưới nam,,16,1.45,,,Active
1167,NCM2010,,Nhẫn cưới nam,,15,1.3,,,Active
1168,NCM2011,,Nhẫn cưới nam,,15,1.3,,,Active
1169,NCM2012,,Nhẫn cưới nam,,17,1.4,,,Active
1170,NCM2013,,Nhẫn cưới nam,,18,1.3,,,Active
1171,NCM2015,,Nhẫn cưới nam,,15,1.3,,,Active
1172,NCM2017,,Nhẫn cưới nam,,20,1.5,,,Active
1173,NCM2018,,Nhẫn cưới nam,,16,1.3,,,Active
1174,NCM2019,,Nhẫn cưới nam,,20,1.9,,,Active
1175,NCM2020,,Nhẫn cưới nam,,20,1.2,,,Active
1176,NCM2022,,Nhẫn cưới nam,,20,1.2,,,Active
1177,NCM2023,,Nhẫn cưới nam,,20,1.2,,,Active
1178,NCM2025,,Nhẫn cưới nam,,14,1.3,,,Active
1179,NCM2026,,Nhẫn cưới nam,,21,1.4,,,Active
1180,NCM2027,,Nhẫn cưới nam,,18,1.4,,,Active
1181,NCM2029,,Nhẫn cưới nam,,16,1.3,,,Active
1182,NCM2031,,Nhẫn cưới nam,,16,1.3,,,Active
1183,NCM2033,,Nhẫn cưới nam,,15,1.6,,,Active
1184,NCM2034,,Nhẫn cưới nam,,17,1.4,,,Active
1185,NCM2035,,Nhẫn cưới nam,,15.5,1.4,,,Active
1186,NCM2036,,Nhẫn cưới nam,,18,1.4,,,Active
1187,NCM2038,,Nhẫn cưới nam,,15,1.3,,,Active
1188,NCM2039,,Nhẫn cưới nam,,15,1.5,,,Active
1189,NCM2040,,Nhẫn cưới nam,,15,1.35,,,Active
1190,NCM2041,,Nhẫn cưới nam,,15,1.3,,,Active
1191,NCM2044,,Nhẫn cưới nam,,15,1.4,,,Active
1192,NCM2045,,Nhẫn cưới nam,,15,1.3,,,Active
1193,NCM2048,,Nhẫn cưới nam,,15,1.3,,,Active
1194,NCM2053,,Nhẫn cưới nam,,17,1.9,,,Active
1195,NCM2061,,Nhẫn cưới nam,,17,1.4,,,Active
1196,NCM2062,,Nhẫn cưới nam,,17,1.3,,,Active
1197,NCM2066,Star Light,Nhẫn cưới nam,,20,1.4,,,Active
1198,NCM2070,Our Day,Nhẫn cưới nam,,20,1.4,,,Active
1199,NCM2080,Petal of Joy 4,Nhẫn cưới nam,,18,1.3,,,Active
1200,NCM3001,,Nhẫn cưới nam,,18,1.5,,,Active
1201,NCM3003,,Nhẫn cưới nam,,17,1.4,,,Active
1202,NCM3004,,Nhẫn cưới nam,,15,1.4,,,Active
1203,NCM3006,,Nhẫn cưới nam,,15.5,1.3,,,Active
1204,NCM3007,,Nhẫn cưới nam,,19,1.2,,,Active
1205,NCM3009,,Nhẫn cưới nam,,15.5,1.3,,,Active
1206,NCM3012,,Nhẫn cưới nam,,15,1.4,,,Active
